Date	Time (UTC)	TTF	Lat	Long	SAT´s	2D/3D	Alt	H-DOP	Temp	X	Y	
2018-05-25	00:00:00	45	45.0305083	 6.4653317	7	3D	  2193	1.2	  8	  9	  6
2018-05-24	18:00:00	46	45.0311600	 6.4660467	4	3D	  2185	2.6	 13	  6	 15
2018-05-24	12:00:00	46	45.0358483	 6.4648800	5	3D	  2293	2.6	 20	  0	  0
2018-05-24	06:00:00	46	45.0267933	 6.4734850	5	3D	  1956	1.2	  7	 16	 11
2018-05-24	00:00:00	45	45.0161433	 6.4731633	8	3D	  1929	1.0	  8	 17	 11
2018-05-23	18:00:00	75	45.0260600	 6.4774967	3	2D		3.5	  9	 27	 16
2018-05-23	12:00:00	75	45.0202600	 6.4774583	6	3D	  2215	2.7	 15	 27	 15
2018-05-23	06:00:00	46	45.0142500	 6.4766050	5	3D	  1996	1.4	  9	 22	 21
2018-05-23	00:00:00	44	45.0100117	 6.4765033	9	3D	  1869	0.8	  7	  1	  0
2018-05-22	18:00:00	63	45.0116667	 6.4792200	7	3D	  1988	1.3	 10	 29	 12
2018-05-22	12:00:00	46	45.0169317	 6.4774867	6	3D	  2133	1.8	 20	  0	  0
2018-05-22	06:00:00	45	45.0144217	 6.4781850	6	3D	  2052	1.2	  8	 10	  3
2018-05-22	00:00:00	45	45.0109017	 6.4802017	9	3D	  1990	0.9	 10	  0	  1
2018-05-21	18:00:00	45	45.0117317	 6.4765817	5	3D	  1892	1.4	  9	 24	 17
2018-05-21	12:00:00	45	45.0164067	 6.4766983	4	3D	  2063	2.4	 13	 14	 13
2018-05-21	06:00:00	46	45.0181450	 6.4757500	4	3D	  2080	1.5	  7	 18	  8
2018-05-21	00:00:00	45	45.0203133	 6.4727667	6	3D	  2005	1.7	 14	  0	  0
2018-05-20	18:00:00	42	45.0221117	 6.4715133	7	3D	  1929	1.3	  7	 14	 13
2018-05-20	12:00:00	42	45.0232767	 6.4761017	4	3D	  2085	2.6	 13	 11	  7
2018-05-20	06:00:00	72	45.0207250	 6.4753950	5	3D	  2094	1.4	  8	 30	 15
2018-05-20	00:00:00	42	45.0230683	 6.4769200	5	3D	  2183	1.9	  9	  8	  4
2018-05-19	18:00:00	66	45.0270150	 6.4750250	5	3D	  1999	1.6	  6	 18	  6
2018-05-19	12:00:00	43	45.0362333	 6.4619050	5	3D	  2392	2.2	 15	  6	  3
2018-05-19	06:00:00	61	45.0151100	 6.4595100	3	2D		5.7	  9	 28	 13
2018-05-19	00:00:00	42	45.0252400	 6.4683333	7	3D	  2006	1.3	 11	  0	  3
2018-05-18	18:00:00	62	45.0261983	 6.4690017	7	3D	  2026	1.1	 10	  9	 10
2018-05-18	12:00:00	42	45.0329300	 6.4701817	4	3D	  2017	3.1	 14	  4	  6
2018-05-18	06:00:00	43	45.0298583	 6.4662667	5	3D	  2145	1.4	  8	  0	  0
2018-05-18	00:00:00	41	45.0284933	 6.4643900	5	3D	  2208	1.9	  9	  9	 11
2018-05-17	18:00:00	42	45.0313617	 6.4667583	7	3D	  2138	1.1	  8	 12	  5
2018-05-17	12:00:00	43	45.0299683	 6.4661233	5	3D	  2144	1.6	 13	  8	 11
2018-05-17	06:00:00	43	45.0321567	 6.4667583	5	3D	  2157	1.4	  6	 15	  8
2018-05-17	00:00:00	43	45.0246817	 6.4672417	7	3D	  2011	1.7	 11	 10	  7
2018-05-16	18:00:00	43	45.0257450	 6.4694817	6	3D	  1993	1.2	  7	 19	 21
2018-05-16	12:00:00	42	45.0287083	 6.4743950	4	3D	  2038	1.9	 13	 12	  7
2018-05-16	06:00:00	62	45.0260567	 6.4902933	3	2D		3.5	  5	 23	 13
2018-05-16	00:00:00	43	45.0204067	 6.4727267	6	3D	  2000	1.5	  6	  1	  0
2018-05-15	18:00:00	43	45.0220183	 6.4702867	4	3D	  1890	2.4	  7	 13	  6
2018-05-15	12:00:00	76	45.0239017	 6.4625783	3	2D		2.5	 15	 26	 12
2018-05-15	06:00:00	42	45.0129383	 6.4772917	4	3D	  1950	3.4	  6	  6	  2
2018-05-15	00:00:00	42	45.0135533	 6.4751317	9	3D	  1932	1.0	  8	  0	  1
2018-05-14	18:00:00	42	45.0127633	 6.4748933	6	3D	  1891	1.5	  9	 12	  6
2018-05-14	12:00:00	70	45.0182083	 6.4717467	4	3D	  1878	2.3	 12	 23	  9
2018-05-14	06:00:00	43	45.0139917	 6.4743883	5	3D	  1931	3.7	  3	  8	  2
2018-05-14	00:00:00	42	45.0135133	 6.4746783	10	3D	  1909	0.9	  2	  6	  0
2018-05-13	18:00:00	43	45.0136017	 6.4747333	6	3D	  1946	1.5	  3	 16	  9
2018-05-13	12:00:00	43	45.0136400	 6.4746450	6	3D	  1945	1.1	  4	 11	 10
2018-05-13	06:00:00	43	45.0165017	 6.4766100	5	3D	  2055	4.0	  5	  8	  5
2018-05-13	00:00:00	42	45.0084467	 6.4801100	7	3D	  1921	1.1	 12	  0	  0
2018-05-12	18:00:00	43	45.0074183	 6.4812633	6	3D	  1921	1.5	 10	 18	 10
2018-05-12	12:00:00	43	45.0066767	 6.4872300	6	3D	  2156	1.2	 20	  1	  2
2018-05-12	06:00:00	43	45.0061250	 6.4877517	4	3D	  2181	2.8	  7	  8	  1
2018-05-12	00:00:00	42	45.0052167	 6.4846317	8	3D	  2146	1.1	 11	  0	  0
2018-05-11	18:00:00	43	45.0065083	 6.4859933	7	3D	  2119	1.4	  8	 10	 10
2018-05-11	12:00:00	62	45.0135633	 6.4822633	3	2D		2.6	 17	 17	  8
2018-05-11	06:00:00	43	45.0048350	 6.4850633	6	3D	  2148	1.8	  9	  0	  0
2018-05-11	00:00:00	42	45.0078233	 6.4811983	8	3D	  1939	1.0	 10	  0	  0
2018-05-10	18:00:00		GPS Time Out				     0	0.0	 10	 37	 24
2018-05-10	12:00:00	43	45.0063250	 6.4822900	5	3D	  1916	1.5	 21	  0	  0
2018-05-10	06:00:00	43	45.0041450	 6.4853433	8	3D	  2131	1.1	  8	  0	  1
2018-05-10	00:00:00	42	44.9994883	 6.4865833	8	3D	  1958	1.1	  8	  7	  2
2018-05-09	18:00:00		GPS Time Out				     0	0.0	  8	 50	 49
2018-05-09	12:00:00	43	45.0063033	 6.4823600	4	3D	  1927	1.6	 20	  2	  1
2018-05-09	06:00:00	43	45.0051033	 6.4847450	7	3D	  2129	1.2	 10	  0	  0
2018-05-09	00:00:00	42	45.0161267	 6.4733283	9	3D	  1957	1.0	 10	  1	  0
2018-05-08	18:00:00	43	45.0212200	 6.4697017	6	3D	  1865	1.5	 12	 16	 11
2018-05-08	12:00:00	43	45.0174333	 6.4767383	5	3D	  2071	1.4	 23	  0	  0
2018-05-08	06:00:00	43	45.0154367	 6.4784300	5	3D	  2092	1.6	  9	 13	  8
2018-05-08	00:00:00	42	45.0146967	 6.4801717	9	3D	  2146	1.1	  9	  0	  0
2018-05-07	18:00:00	43	45.0131550	 6.4785967	6	3D	  1991	1.2	  9	 15	  7
2018-05-07	12:00:00	43	45.0158050	 6.4800933	5	3D	  2147	1.5	 20	 10	  0
2018-05-07	06:00:00	42	45.0076233	 6.4823667	6	3D	  1982	1.7	  7	  9	 15
2018-05-07	00:00:00	42	45.0011967	 6.4856833	9	3D	  2023	1.1	 10	  0	  0
2018-05-06	18:00:00	43	44.9978667	 6.4876167	7	3D	  1925	1.0	 16	 12	  5
2018-05-06	12:00:00	43	44.9982567	 6.4904633	6	3D	  1984	1.2	 22	  0	  0
2018-05-06	06:00:00	42	44.9955250	 6.4901800	6	3D	  1888	1.4	  8	 12	  9
2018-05-06	00:00:00	41	44.9933050	 6.4905133	10	3D	  1801	0.9	 12	  3	  4
2018-05-05	18:00:00	42	44.9954933	 6.4877250	5	3D	  1848	3.1	 12	 13	  6
2018-05-05	12:00:00	42	44.9985450	 6.4912200	6	3D	  2018	1.3	 11	 16	  6
2018-05-05	06:00:00	42	44.9974633	 6.4904450	4	3D	  1962	1.9	  8	  7	  8
2018-05-05	00:00:00	42	44.9957733	 6.4880450	10	3D	  1896	1.0	  8	  8	  5
2018-05-04	18:00:00	42	44.9985250	 6.4873400	6	3D	  1942	1.3	 10	  0	  0
2018-05-04	12:00:00	43	44.9968250	 6.4888300	5	3D	  1899	1.2	 11	 15	  5
2018-05-04	06:00:00	42	44.9955467	 6.4915383	5	3D	  1916	1.5	  9	 11	  8
2018-05-04	00:00:00	42	44.9940833	 6.4920017	10	3D	  1892	1.0	 10	  0	  1
2018-05-03	18:00:00	43	44.9970017	 6.4887800	7	3D	  1939	1.1	  8	 18	 13
2018-05-03	12:00:00	43	44.9997567	 6.4911783	4	3D	  2062	1.7	 12	  0	  0
2018-05-03	06:00:00	43	44.9953417	 6.4917433	6	3D	  1926	1.4	  5	  9	  6
2018-05-03	00:00:00	42	44.9938300	 6.4916533	10	3D	  1825	1.1	  9	  1	  0
2018-05-02	18:00:00	43	44.9966167	 6.4877633	6	3D	  1895	1.3	  7	  4	  6
2018-05-02	12:00:00	42	44.9975833	 6.4891000	7	3D	  1926	1.1	 12	 18	 17
2018-05-02	06:00:00	43	45.0042167	 6.4833400	4	3D	  1973	2.0	  4	  5	  5
2018-05-02	00:00:00	42	45.0070117	 6.4821683	7	3D	  1969	1.3	  5	 11	  2
2018-05-01	18:00:00	43	45.0080333	 6.4807733	6	3D	  1911	1.4	  6	  5	  7
2018-05-01	12:00:00	43	45.0134750	 6.4754717	4	3D	  1919	1.7	 10	 10	  2
2018-05-01	06:00:00	44	45.0152300	 6.4742400	5	3D	  1992	2.0	  4	  0	  0
2018-05-01	00:00:00	41	45.0174433	 6.4721617	10	3D	  1933	1.0	  5	  0	  0
2018-04-30	18:00:00	43	45.0192867	 6.4692167	6	3D	  1851	1.3	  5	 24	 13
2018-04-30	12:00:00	60	45.0241183	 6.4677300	5	3D	  1964	1.4	 10	 22	 22
2018-04-30	06:00:00	61	45.0253717	 6.4626083	3	2D		2.5	  4	 14	  6
2018-04-30	00:00:00	41	45.0195317	 6.4686533	7	3D	  1827	1.4	  2	  0	  0
2018-04-29	18:00:00	42	45.0188433	 6.4693817	4	3D	  1809	6.4	  8	  7	  2
2018-04-29	12:00:00	59	45.0203200	 6.4682950	4	3D	  1731	1.7	 15	 19	  8
2018-04-29	06:00:00	61	45.0147100	 6.4706817	3	2D		3.5	  8	  1	  0
2018-04-29	00:00:00	41	45.0219550	 6.4653400	8	3D	  1899	1.2	  7	  5	  6
2018-04-28	18:00:00	42	45.0205867	 6.4673750	4	3D	  1865	7.7	 12	  7	  6
2018-04-28	12:00:00	42	45.0244217	 6.4669533	6	3D	  2005	1.3	 25	  0	  0
2018-04-28	06:00:00	42	45.0241450	 6.4669067	5	3D	  2000	1.5	 10	  0	  0
2018-04-28	00:00:00	41	45.0208900	 6.4662300	7	3D	  1861	1.5	 10	  0	  0
2018-04-27	18:00:00	44	45.0191867	 6.4688517	6	3D	  1816	1.3	 13	 16	 16
2018-04-27	12:00:00	43	45.0244833	 6.4671133	6	3D	  2012	1.3	 20	  0	  0
2018-04-27	06:00:00	43	45.0241083	 6.4668983	5	3D	  2005	1.5	  9	  0	  0
2018-04-27	00:00:00	42	45.0201000	 6.4680933	7	3D	  1840	1.5	  6	 14	 11
2018-04-26	18:00:00	43	45.0215717	 6.4664700	6	3D	  1938	1.3	  8	 16	 13
2018-04-26	12:00:00	43	45.0270167	 6.4714083	4	3D	  1988	2.2	 14	  0	  2
2018-04-26	06:00:00	43	45.0262867	 6.4706467	5	3D	  1982	1.8	  6	  4	  3
2018-04-26	00:00:00	42	45.0265000	 6.4703517	8	3D	  2002	1.1	  9	  0	  0
2018-04-25	18:00:00	43	45.0263933	 6.4702733	5	3D	  2013	1.7	 12	  1	  0
2018-04-25	12:00:00	43	45.0268183	 6.4695583	6	3D	  2042	1.3	 14	  7	  3
2018-04-25	06:00:00	43	45.0264767	 6.4705067	6	3D	  1991	1.2	  8	  0	  0
2018-04-25	00:00:00	43	45.0265000	 6.4703717	7	3D	  1996	1.5	  8	  0	  0
2018-04-24	18:00:00	44	45.0265200	 6.4713683	6	3D	  1984	1.3	  9	  5	  2
2018-04-24	12:00:00	43	45.0258700	 6.4692983	6	3D	  2001	1.3	 27	  0	  0
2018-04-24	06:00:00	61	45.0305950	 6.4676533	3	2D		3.4	  9	 13	 10
2018-04-24	00:00:00	42	45.0198600	 6.4684167	7	3D	  1836	1.5	  8	  8	  3
2018-04-23	18:00:00	43	45.0205767	 6.4674167	5	3D	  1903	1.9	 12	  5	  4
2018-04-23	12:00:00	42	45.0248900	 6.4688867	7	3D	  1940	1.1	 18	 11	 10
2018-04-23	06:00:00	43	45.0233333	 6.4660933	4	3D	  1956	1.9	  7	 14	  7
2018-04-23	00:00:00	42	45.0214150	 6.4666267	8	3D	  1924	1.4	  9	  1	  2
2018-04-22	18:00:00	42	45.0234517	 6.4663100	6	3D	  1982	1.5	 10	  5	  5
2018-04-22	12:00:00		GPS Time Out				     0	0.0	 31	  0	  0
2018-04-22	06:00:00	42	45.0212433	 6.4656550	5	3D	  1879	1.9	  9	  7	  4
2018-04-22	00:00:00	43	45.0207250	 6.4660267	8	3D	  1840	1.4	 11	  0	  0
2018-04-21	18:00:00	43	45.0208700	 6.4664500	4	3D	  1851	2.3	 15	 14	 13
2018-04-21	12:00:00	60	45.0211433	 6.4663617	4	3D	  1789	1.9	 22	  0	  0
2018-04-21	06:00:00	42	45.0190817	 6.4687633	5	3D	  1800	1.9	  8	 12	  9
2018-04-21	00:00:00	42	45.0193300	 6.4689283	7	3D	  1820	1.8	  9	  1	  1
2018-04-20	18:00:00	42	45.0192567	 6.4691633	6	3D	  1826	1.4	 10	  5	  2
2018-04-20	12:00:00	62	45.0313000	 6.4726917	4	2D		4.4	 22	  0	  0
2018-04-20	06:00:00	43	45.0215800	 6.4654983	5	3D	  1864	1.3	  8	  1	  1
2018-04-20	00:00:00	42	45.0207433	 6.4660650	7	3D	  1835	1.5	 11	  0	  0
2018-04-19	18:00:00	42	45.0214750	 6.4657567	5	3D	  1867	1.8	 11	  5	  3
2018-04-19	12:00:00	42	45.0224583	 6.4660667	4	3D	  1960	2.3	 21	  0	  0
2018-04-19	06:00:00	44	45.0218633	 6.4658050	6	3D	  1894	1.3	  6	  5	  4
2018-04-19	00:00:00	43	45.0216750	 6.4657833	6	3D	  1878	1.9	 10	  0	  0
2018-04-18	18:00:00	43	45.0217117	 6.4656200	5	3D	  1875	1.9	 10	  5	  5
2018-04-18	12:00:00	61	45.0334950	 6.4717833	3	2D		5.2	 26	  2	  3
2018-04-18	06:00:00	42	45.0213417	 6.4656567	5	3D	  1852	1.9	  7	  6	  3
2018-04-18	00:00:00	41	45.0205550	 6.4674733	7	3D	  1886	1.7	  9	  1	  0
2018-04-17	18:00:00	42	45.0208317	 6.4674333	6	3D	  1903	1.4	 10	  1	  0
2018-04-17	12:00:00	66	45.0202950	 6.4670900	5	3D	  1831	2.1	 28	 11	  7
2018-04-17	06:00:00	42	45.0190900	 6.4688050	6	3D	  1795	1.9	  5	  8	  8
2018-04-17	00:00:00	41	45.0189483	 6.4689367	7	3D	  1788	1.5	  8	  0	  0
2018-04-16	18:00:00	42	45.0189617	 6.4688883	7	3D	  1796	1.2	 12	  0	  0
2018-04-16	12:00:00	42	45.0188817	 6.4674183	4	3D	  1756	3.8	 13	  5	  4
2018-04-16	06:00:00	42	45.0188933	 6.4688783	6	3D	  1796	1.4	 10	  1	  0
2018-04-16	00:00:00	41	45.0189217	 6.4689283	7	3D	  1790	1.8	  9	  0	  0
2018-04-15	18:00:00	43	45.0189467	 6.4689867	5	3D	  1783	1.7	  8	  0	  0
2018-04-15	12:00:00	70	45.0197300	 6.4687317	4	3D	  1816	1.9	 18	  7	  7
2018-04-15	06:00:00	43	45.0188733	 6.4690533	5	3D	  1780	1.9	  5	  2	  0
2018-04-15	00:00:00	42	45.0188267	 6.4690600	7	3D	  1786	1.6	  5	  0	  0
2018-04-14	18:00:00	43	45.0190050	 6.4689100	5	3D	  1790	3.5	 12	  0	  0
2018-04-14	12:00:00	43	45.0187517	 6.4680400	5	3D	  1751	1.5	  9	  4	  0
2018-04-14	06:00:00	43	45.0188617	 6.4690083	7	3D	  1791	1.2	  6	  0	  0
2018-04-14	00:00:00	41	45.0188050	 6.4690533	7	3D	  1789	1.6	  6	  0	  0
2018-04-13	18:00:00	43	45.0190633	 6.4690433	4	3D	  1795	3.8	  8	  1	  0
2018-04-13	12:00:00	43	45.0188767	 6.4669267	4	3D	  1737	7.3	 10	  5	  0
2018-04-13	06:00:00	44	45.0187183	 6.4691033	5	3D	  1782	1.6	  5	  1	  0
2018-04-13	00:00:00	41	45.0186183	 6.4691300	8	3D	  1777	1.2	  3	  2	  0
2018-04-12	18:00:00	43	45.0186467	 6.4691550	6	3D	  1786	1.4	  3	  0	  0
2018-04-12	12:00:00	84	45.0185550	 6.4679500	4	3D	  1788	2.0	  7	 23	 20
2018-04-12	06:00:00	42	45.0187433	 6.4692333	6	3D	  1774	1.4	  4	  0	  0
2018-04-12	00:00:00	41	45.0186367	 6.4691067	8	3D	  1785	1.2	  3	  0	  0
2018-04-11	18:00:00	43	45.0188650	 6.4690317	5	3D	  1787	3.7	  6	  0	  0
2018-04-11	12:00:00	43	45.0191517	 6.4674783	4	3D	  1752	17.6	  8	  4	  7
2018-04-11	06:00:00	43	45.0187717	 6.4690217	5	3D	  1785	1.6	  7	  0	  0
2018-04-11	00:00:00	42	45.0187200	 6.4691050	8	3D	  1780	1.3	  4	  0	  0
2018-04-10	18:00:00	43	45.0187433	 6.4688317	6	3D	  1769	1.4	  5	  0	  0
2018-04-10	12:00:00	42	45.0186950	 6.4691533	5	3D	  1784	2.6	 11	  0	  0
2018-04-10	06:00:00	43	45.0187683	 6.4690483	5	3D	  1785	2.5	  6	  1	  0
2018-04-10	00:00:00	42	45.0186983	 6.4691067	7	3D	  1783	1.6	  5	  0	  0
2018-04-09	18:00:00	43	45.0188383	 6.4688550	5	3D	  1780	1.5	  8	  0	  0
2018-04-09	12:00:00	42	45.0188383	 6.4678517	6	3D	  1767	1.2	  8	  2	  3
2018-04-09	06:00:00	42	45.0187767	 6.4691100	5	3D	  1779	1.6	  8	  0	  0
2018-04-09	00:00:00	42	45.0186817	 6.4691250	7	3D	  1780	1.8	  8	  0	  0
2018-04-08	18:00:00	43	45.0188167	 6.4692383	4	3D	  1768	3.3	  9	  0	  0
2018-04-08	12:00:00	42	45.0189900	 6.4687383	6	3D	  1801	1.6	  8	  1	  0
2018-04-08	06:00:00	42	45.0186833	 6.4689433	5	3D	  1790	1.6	  5	  2	  1
2018-04-08	00:00:00	41	45.0188967	 6.4688033	7	3D	  1796	1.6	 10	  0	  0
2018-04-07	18:00:00	43	45.0189100	 6.4688067	5	3D	  1794	1.5	 13	  0	  1
2018-04-07	12:00:00	43	45.0189800	 6.4679117	4	3D	  1752	1.7	 18	 17	  4
2018-04-07	06:00:00	42	45.0193467	 6.4684900	6	3D	  1815	1.4	  4	  0	  0
2018-04-07	00:00:00	41	45.0189167	 6.4689350	6	3D	  1794	2.9	  7	  0	  0
2018-04-06	18:00:00	43	45.0190633	 6.4692250	4	3D	  1763	2.9	  7	  1	  0
2018-04-07	12:00:00	43	45.0189800	 6.4679117	4	3D	  1752	1.7	 18	 17	  4
2018-04-07	06:00:00	42	45.0193467	 6.4684900	6	3D	  1815	1.4	  4	  0	  0
2018-04-07	00:00:00	41	45.0189167	 6.4689350	6	3D	  1794	2.9	  7	  0	  0
2018-04-06	18:00:00	43	45.0190633	 6.4692250	4	3D	  1763	2.9	  7	  1	  0
2018-04-06	12:00:00	61	45.0189450	 6.4683917	6	3D	  1797	1.2	 29	  0	  0
2018-04-06	06:00:00	42	45.0187700	 6.4687567	5	3D	  1764	2.0	  4	  0	  0
2018-04-06	00:00:00	41	45.0187250	 6.4687550	7	3D	  1793	2.6	  5	  0	  0
2018-04-05	18:00:00	42	45.0187917	 6.4688333	5	3D	  1762	2.7	  8	  0	  0
2018-04-05	12:00:00	42	45.0188433	 6.4688633	5	3D	  1782	2.1	 14	  0	  2
2018-04-05	06:00:00	55	45.0187000	 6.4690667	5	3D	  1789	1.7	  6	  0	  0
2018-04-05	00:00:00	42	45.0185600	 6.4690733	6	3D	  1776	1.7	  6	  0	  0
2018-04-04	18:00:00	70	45.0186583	 6.4694017	4	3D	  1737	2.3	  4	  0	  0
2018-04-04	12:00:00	42	45.0186767	 6.4687800	4	3D	  1764	2.4	  3	  0	  0
2018-04-04	06:00:00	43	45.0185933	 6.4689333	5	3D	  1805	1.7	  7	  0	  0
2018-04-04	00:00:00	42	45.0187117	 6.4692033	7	3D	  1781	1.7	  7	  0	  0
2018-04-03	18:00:00	71	45.0241817	 6.4782517	3	2D		3.1	  5	  0	  0
2018-04-03	12:00:00	44	45.0188717	 6.4681483	4	3D	  1773	2.4	  3	  0	  0
2018-04-03	06:00:00	43	45.0189017	 6.4686183	5	3D	  1799	1.8	  3	  0	  0
2018-04-03	00:00:00	42	45.0188483	 6.4687683	8	3D	  1775	1.4	  9	  0	  0
2018-04-02	18:00:00	42	45.0185600	 6.4685033	4	3D	  1758	4.3	  3	  0	  0
2018-04-02	12:00:00	61	45.0188917	 6.4684850	4	3D	  1763	2.4	 11	 14	  4
2018-04-02	06:00:00	42	45.0188417	 6.4686633	6	3D	  1798	1.3	  5	  0	  0
2018-04-02	00:00:00	41	45.0188517	 6.4687517	7	3D	  1785	1.6	  4	  0	  0
2018-04-01	18:00:00	61	45.0094250	 6.4535833	3	2D		4.5	  5	  0	  1
2018-04-01	12:00:00	42	45.0187450	 6.4687517	4	3D	  1759	2.3	 22	  2	  0
2018-04-01	06:00:00		GPS Time Out				     0	0.0	  2	  0	  0
2018-04-01	00:00:00	71	45.0286283	 6.4775333	3	2D		4.9	  1	  0	  0
2018-03-31	18:00:00		GPS Time Out				     0	0.0	  4	  0	  0
2018-03-31	12:00:00	42	45.0188917	 6.4689867	6	3D	  1794	1.3	 15	  0	  1
2018-03-31	06:00:00		GPS Time Out				     0	0.0	  2	  0	  1
2018-03-31	00:00:00	61	45.0145300	 6.4724567	3	2D		3.7	  7	  0	  1
2018-03-30	18:00:00	42	45.0185950	 6.4691383	6	3D	  1770	1.2	  3	  0	  0
2018-03-30	12:00:00	59	45.0184933	 6.4690500	6	3D	  1765	1.3	  5	  0	  0
2018-03-30	06:00:00	42	45.0189133	 6.4687067	5	3D	  1805	2.0	  5	  6	  2
2018-03-30	00:00:00	70	45.0189983	 6.4692400	5	3D	  1759	1.9	  6	  1	  3
2018-03-29	18:00:00	41	45.0183350	 6.4687667	5	3D	  1760	1.6	  4	  0	  0
2018-03-29	12:00:00	42	45.0187917	 6.4681383	5	3D	  1764	2.1	  2	 13	 13
2018-03-29	06:00:00		GPS Time Out				     0	0.0	  6	  0	  0
2018-03-29	00:00:00	42	45.0186167	 6.4690967	6	3D	  1775	1.9	  4	  0	  0
2018-03-28	18:00:00	42	45.0185250	 6.4689683	5	3D	  1758	1.6	  4	  0	  0
2018-03-28	12:00:00	42	45.0189000	 6.4688200	5	3D	  1776	1.6	  9	  0	  0
2018-03-28	06:00:00	45	45.0187183	 6.4691367	5	3D	  1797	2.1	  6	  0	  2
2018-03-28	00:00:00	70	45.0183050	 6.4690967	6	3D	  1797	2.2	  5	  0	  0
2018-03-27	18:00:00	42	45.0184833	 6.4689800	5	3D	  1772	1.6	  3	  0	  0
2018-03-27	12:00:00	42	45.0226367	 6.4652167	5	3D	  1930	2.1	 13	  0	  0
2018-03-27	06:00:00	42	45.0188867	 6.4700783	6	3D	  1842	1.3	 -2	  8	  6
2018-03-27	00:00:00	41	45.0188967	 6.4695933	6	3D	  1846	2.1	  3	  0	  0
2018-03-26	18:00:00	70	45.0188217	 6.4698017	6	3D	  1801	1.2	  1	 15	  4
2018-03-26	12:00:00	41	45.0173417	 6.4723150	6	3D	  1920	1.4	 14	  2	  0
2018-03-26	06:00:00	43	45.0174050	 6.4722483	5	3D	  1937	1.6	  4	  0	  0
2018-03-26	00:00:00	42	45.0174117	 6.4723300	9	3D	  1933	1.2	  5	  1	  0
2018-03-25	18:00:00	43	45.0173817	 6.4723083	5	3D	  1924	1.5	  6	  0	  0
2018-03-25	12:00:00	43	45.0173733	 6.4723050	4	3D	  1923	3.6	 13	  0	  0
2018-03-25	06:00:00	42	45.0176950	 6.4721350	4	3D	  1889	2.8	  3	  0	  0
2018-03-25	00:00:00	73	45.0418350	 6.4781283	4	3D	    48	4.4	  3	  0	  0
2018-03-24	18:00:00	70	45.0181467	 6.4748600	3	2D		3.6	  4	  1	  0
2018-03-24	12:00:00	42	45.0174083	 6.4724167	5	3D	  1939	1.7	 11	  8	  4
2018-03-24	06:00:00	42	45.0175833	 6.4720433	4	3D	  1916	2.9	  1	  0	  0
2018-03-24	00:00:00	71	45.0417250	 6.4771200	5	2D		2.7	  3	  0	  0
2018-03-23	18:00:00	70	45.0077300	 6.4682117	3	2D		6.7	  5	  0	  0
2018-03-23	12:00:00	45	45.0175167	 6.4719650	4	3D	  1910	5.7	 16	  0	  0
2018-03-23	06:00:00	44	45.0177383	 6.4721283	4	3D	  1891	3.0	  0	  0	  0
2018-03-23	00:00:00		GPS Time Out				     0	0.0	  1	  0	  0
2018-03-22	18:00:00		GPS Time Out				     0	0.0	  2	  0	  0
2018-03-22	12:00:00	12	GPS Time Out				     0	0.0	 17	  0	  0
2018-03-22	06:00:00		GPS Time Out				     0	0.0	 -1	  0	  0
2018-03-22	00:00:00		GPS Time Out				     0	0.0	 -2	  0	  0
2018-03-21	18:00:00		GPS Time Out				     0	0.0	  1	  0	  0
2018-03-21	12:00:00		GPS Time Out				     0	0.0	  9	  1	  0
2018-03-21	06:00:00		GPS Time Out				     0	0.0	 -4	  0	  0
2018-03-21	00:00:00		GPS Time Out				     0	0.0	 -1	  0	  0
2018-03-20	18:00:00		GPS Time Out				     0	0.0	 -3	 25	 35
2018-03-20	12:00:00	42	45.0100617	 6.4738633	7	3D	  1765	1.4	  9	  7	  7
2018-03-20	06:00:00	44	45.0088883	 6.4776150	6	3D	  1804	1.2	  0	  0	  0
2018-03-20	00:00:00	41	45.0088867	 6.4775350	7	3D	  1806	1.4	  0	  0	  0
2018-03-19	18:00:00	42	45.0088967	 6.4775517	4	3D	  1832	1.6	  1	  0	  0
2018-03-19	12:00:00	43	45.0087683	 6.4777283	7	3D	  1797	1.4	  9	  8	  2
2018-03-19	06:00:00	43	45.0089433	 6.4776033	6	3D	  1802	1.2	  0	  0	  0
2018-03-19	00:00:00	41	45.0089200	 6.4775483	8	3D	  1809	1.2	  0	  0	  0
2018-03-18	18:00:00	42	45.0088250	 6.4775200	4	3D	  1839	1.9	 -1	  0	  3
2018-03-18	12:00:00	43	45.0086833	 6.4777200	7	3D	  1790	1.4	  2	  4	  4
2018-03-18	06:00:00	62	45.0085083	 6.4778633	5	3D	  1785	1.2	  2	  0	  0
2018-03-18	00:00:00	42	45.0082517	 6.4776367	6	3D	  1792	1.6	  2	  0	  0
2018-03-17	18:00:00	62	45.0126683	 6.4739817	4	2D		2.8	  0	  4	  0
2018-03-17	12:00:00	42	45.0087267	 6.4780950	6	3D	  1762	1.7	  6	  0	  0
2018-03-17	06:00:00	61	45.0224800	 6.4874650	3	2D		4.6	  8	  0	  0
2018-03-17	00:00:00	41	45.0083933	 6.4777033	6	3D	  1764	1.8	 10	  0	  0
2018-03-16	18:00:00	50	45.0084483	 6.4778283	4	3D	  1784	1.6	  0	  8	 14
2018-03-16	12:00:00	43	45.0087967	 6.4777783	7	3D	  1805	1.7	  8	  5	  3
2018-03-16	06:00:00	43	45.0089600	 6.4775933	5	3D	  1801	1.2	  6	  0	  0
